time,weather,temperature,humidity,windDirection,windSpeed
2017-01-22 22:00,晴朗,-3,24,东风,5级
2017-01-22 23:00,晴朗,-3,25,东风,5级
2017-01-23 00:00,晴朗,-3,23,东风,5级
2017-01-23 01:00,晴朗,-3,24,东风,5级
2017-01-23 02:00,晴朗,-3,24,东风,5级
2017-01-23 03:00,晴朗,-3,25,东风,5级
2017-01-23 04:00,晴朗,-3,25,东南风,5级
2017-01-23 05:00,晴朗,-4,26,东南风,4级
2017-01-23 06:00,晴朗,-4,25,东南风,4级
2017-01-23 07:00,晴朗,-4,25,东南风,4级
2017-01-23 08:00,晴朗,-4,24,东南风,4级
2017-01-23 09:00,晴朗,-1,21,东南风,4级
2017-01-23 10:00,晴朗,2,19,东南风,3级
2017-01-23 11:00,晴朗,5,16,东南风,3级
2017-01-23 12:00,晴朗,6,16,南风,3级
2017-01-23 13:00,晴朗,7,16,西南风,3级
2017-01-23 14:00,晴朗,7,16,西风,2级
2017-01-23 15:00,晴朗,5,19,南风,3级
2017-01-23 16:00,晴天,4,22,东南风,3级
2017-01-23 17:00,晴天,2,25,东北风,3级
2017-01-23 18:00,晴天,0,25,东北风,4级
2017-01-23 19:00,晴天,-1,25,东风,4级
2017-01-23 20:00,晴朗,-2,25,东风,5级
2017-01-23 21:00,晴朗,-3,26,东风,5级
2017-01-23 22:00,晴朗,-5,26,东风,4级
2017-01-23 23:00,晴朗,-6,27,东风,4级
2017-01-24 00:00,晴朗,-4,35,东南风,4级
2017-01-24 01:00,晴朗,-2,36,东南风,4级
2017-01-24 02:00,晴朗,0,38,东南风,4级
2017-01-24 03:00,晴朗,0,39,东南风,3级
2017-01-24 04:00,晴朗,-1,41,东南风,3级
2017-01-24 05:00,晴朗,-1,42,东南风,3级
2017-01-24 06:00,晴朗,-1,43,东南风,3级
2017-01-24 07:00,晴朗,-1,43,东南风,3级
2017-01-24 08:00,晴朗,0,43,东南风,2级
2017-01-24 09:00,晴朗,1,38,南风,2级
2017-01-24 10:00,晴朗,3,32,西风,1级
2017-01-24 11:00,晴朗,5,27,-,-
2017-01-24 12:00,晴朗,6,27,西北风,1级
2017-01-24 13:00,晴朗,7,27,西北风,2级
2017-01-24 14:00,晴朗,8,27,西北风,2级
2017-01-24 15:00,晴朗,7,30,西南风,3级
2017-01-24 16:00,晴朗,5,34,东南风,3级
2017-01-24 17:00,晴朗,4,38,东北风,3级
2017-01-24 18:00,晴朗,3,40,东北风,4级
2017-01-24 19:00,晴朗,2,42,东风,4级
2017-01-24 20:00,晴朗,0,43,东风,4级
2017-01-24 21:00,晴朗,0,44,东风,4级
2017-01-24 22:00,晴朗,0,45,东风,4级
2017-01-24 23:00,晴朗,0,45,东风,3级
2017-01-25 00:00,晴朗,2,51,南风,4级
2017-01-25 01:00,晴朗,1,52,南风,5级
2017-01-25 02:00,晴朗,1,52,南风,5级
2017-01-25 03:00,晴朗,1,53,南风,5级
2017-01-25 04:00,晴朗,0,55,南风,5级
2017-01-25 05:00,晴朗,-1,56,南风,5级
2017-01-25 06:00,晴朗,0,55,南风,5级
2017-01-25 07:00,晴朗,1,54,南风,5级
2017-01-25 08:00,晴朗,2,53,南风,5级
2017-01-25 09:00,晴朗,3,48,南风,5级
2017-01-25 10:00,晴朗,5,42,南风,6级
2017-01-25 11:00,晴朗,7,37,西南风,6级
2017-01-25 12:00,晴朗,8,36,西南风,7级
2017-01-25 13:00,晴朗,8,36,西南风,7级
2017-01-25 14:00,晴朗,9,36,西南风,7级
2017-01-25 15:00,晴朗,9,41,西南风,7级
2017-01-25 16:00,晴朗,8,45,西南风,6级
2017-01-25 17:00,晴朗,8,50,南风,6级
2017-01-25 18:00,晴朗,6,55,南风,6级
2017-01-25 19:00,晴朗,5,59,南风,6级
2017-01-25 20:00,晴朗,3,64,南风,6级
2017-01-25 21:00,晴朗,3,65,南风,7级
2017-01-25 22:00,晴朗,2,66,南风,7级
2017-01-25 23:00,晴朗,2,68,南风,8级
2017-01-26 00:00,多云,2,66,南风,8级
2017-01-26 01:00,晴天,2,66,南风,8级
2017-01-26 02:00,多云,2,67,南风,8级
2017-01-26 03:00,阴天,2,67,南风,9级
2017-01-26 04:00,多云,3,68,南风,10级
2017-01-26 05:00,阴天,3,69,南风,10级
2017-01-26 06:00,阴天,3,70,南风,10级
2017-01-26 07:00,阴天,3,72,南风,11级
2017-01-26 08:00,阴天,3,73,南风,11级
2017-01-26 09:00,阴天,5,67,南风,12级
2017-01-26 10:00,阴天,7,60,西南风,13级
2017-01-26 11:00,阴天,9,53,西南风,13级
2017-01-26 12:00,阴天,10,49,西南风,13级
2017-01-26 13:00,阴天,11,45,西南风,12级
2017-01-26 14:00,阴天,12,40,西南风,12级
2017-01-26 15:00,晴天,12,39,西风,10级
2017-01-26 16:00,阴天,11,38,西北风,9级
2017-01-26 17:00,晴朗,10,37,西北风,8级
2017-01-26 18:00,多云,9,43,西南风,7级
2017-01-26 19:00,晴天,8,48,东南风,7级
2017-01-26 20:00,多云,6,54,东北风,6级
2017-01-26 21:00,晴天,5,49,东北风,7级
2017-01-26 22:00,多云,3,43,北风,7级
2017-01-26 23:00,晴朗,1,38,北风,8级
2017-01-27 00:00,晴天,2,30,东北风,10级
2017-01-27 01:00,阴天,1,31,东北风,10级
2017-01-27 02:00,晴天,0,32,东北风,10级
2017-01-27 03:00,晴天,-1,33,东北风,9级
2017-01-27 04:00,晴朗,-2,33,东北风,9级
2017-01-27 05:00,晴朗,-2,34,东北风,8级
2017-01-27 06:00,晴朗,-2,33,东风,7级
2017-01-27 07:00,晴朗,-1,33,东风,6级
2017-01-27 08:00,晴朗,0,33,东风,5级
2017-01-27 09:00,阴天,1,27,东风,5级
2017-01-27 10:00,晴天,2,21,东风,5级
2017-01-27 11:00,阴天,4,14,东风,5级
2017-01-27 12:00,晴天,6,14,东南风,5级
2017-01-27 13:00,阴天,8,13,东南风,4级
2017-01-27 14:00,晴朗,10,13,东南风,4级
2017-01-27 15:00,晴朗,9,16,东南风,4级
2017-01-27 16:00,晴朗,8,18,南风,5级
2017-01-27 17:00,晴朗,7,21,南风,5级
2017-01-27 18:00,晴朗,6,25,南风,5级
2017-01-27 19:00,晴朗,5,29,南风,6级
2017-01-27 20:00,晴朗,4,33,南风,6级
2017-01-27 21:00,晴朗,3,38,南风,6级
2017-01-27 22:00,晴朗,2,43,南风,6级
2017-01-27 23:00,晴朗,0,48,南风,6级
2017-01-28 00:00,晴朗,0,52,南风,6级
2017-01-28 01:00,晴天,0,53,南风,6级
2017-01-28 02:00,晴天,-1,54,南风,6级
2017-01-28 03:00,局部多云,-1,55,南风,6级
2017-01-28 04:00,晴天,-1,57,南风,6级
2017-01-28 05:00,局部多云,-1,58,东南风,6级
2017-01-28 06:00,多云,0,58,南风,6级
2017-01-28 07:00,局部多云,1,59,南风,6级
2017-01-28 08:00,多云,2,59,南风,6级
2017-01-28 09:00,多云,4,60,南风,7级
2017-01-28 10:00,多云,5,60,南风,7级
2017-01-28 11:00,多云,6,61,南风,7级
2017-01-28 12:00,周边零星小雨,7,62,南风,6级
2017-01-28 13:00,多云,7,62,南风,6级
2017-01-28 14:00,周边零星小雨,7,63,南风,6级
2017-01-28 15:00,周边零星小雨,7,66,南风,5级
2017-01-28 16:00,周边零星小雨,7,69,南风,5级
2017-01-28 17:00,周边零星小雨,7,71,南风,4级
2017-01-28 18:00,阴天,6,75,南风,3级
2017-01-28 19:00,周边零星小雨,5,79,南风,3级
2017-01-28 20:00,阴天,5,83,南风,2级
2017-01-28 21:00,阴天,4,83,西风,3级
2017-01-28 22:00,阴天,4,83,西北风,3级
2017-01-28 23:00,阴天,4,83,北风,4级
2017-01-29 00:00,阴天,1,84,北风,3级
2017-01-29 01:00,阴天,1,84,北风,4级
2017-01-29 02:00,阴天,1,83,北风,4级
2017-01-29 03:00,小雪,1,82,北风,5级
2017-01-29 04:00,阴天,1,82,北风,5级
2017-01-29 05:00,小雪,0,81,北风,5级
2017-01-29 06:00,局部多云,0,79,北风,6级
2017-01-29 07:00,小雪,0,76,北风,7级
2017-01-29 08:00,局部多云,0,74,北风,7级
2017-01-29 09:00,局部多云,1,60,北风,9级
2017-01-29 10:00,局部多云,1,46,北风,10级
2017-01-29 11:00,局部多云,2,31,东北风,12级
2017-01-29 12:00,多云,2,28,北风,11级
2017-01-29 13:00,局部多云,3,25,北风,11级
2017-01-29 14:00,多云,3,21,北风,11级
2017-01-29 15:00,局部多云,2,22,北风,10级
2017-01-29 16:00,多云,1,23,北风,10级
2017-01-29 17:00,局部多云,0,24,北风,9级
2017-01-29 18:00,晴天,-1,29,北风,9级
2017-01-29 19:00,局部多云,-3,34,东北风,8级
2017-01-29 20:00,晴天,-4,38,东北风,7级
2017-01-29 21:00,晴朗,-4,44,东北风,7级
2017-01-29 22:00,晴朗,-4,49,东北风,7级
2017-01-29 23:00,晴朗,-5,54,东北风,7级
2017-01-30 00:00,晴朗,-4,47,东北风,8级
2017-01-30 01:00,晴朗,-4,46,东北风,7级
2017-01-30 02:00,晴朗,-4,44,东北风,7级
2017-01-30 03:00,晴朗,-4,46,东北风,6级
2017-01-30 04:00,晴朗,-4,49,北风,6级
2017-01-30 05:00,晴朗,-4,51,北风,5级
2017-01-30 06:00,晴朗,-4,50,北风,5级
2017-01-30 07:00,晴朗,-3,49,东北风,4级
2017-01-30 08:00,晴朗,-3,47,东北风,4级
2017-01-30 09:00,晴朗,-2,39,东北风,4级
2017-01-30 10:00,晴朗,-1,31,东北风,5级
2017-01-30 11:00,晴朗,-1,22,东北风,5级
2017-01-30 12:00,晴朗,1,20,东北风,5级
2017-01-30 13:00,晴朗,2,18,东北风,5级
2017-01-30 14:00,晴朗,3,16,北风,4级
2017-01-30 15:00,晴朗,3,17,东北风,4级
2017-01-30 16:00,晴朗,2,18,东北风,4级
2017-01-30 17:00,晴天,1,19,东北风,4级
2017-01-30 18:00,多云,0,20,东北风,4级
2017-01-30 19:00,晴天,-1,21,东风,4级
2017-01-30 20:00,多云,-3,22,东风,4级
2017-01-30 21:00,局部多云,-3,24,东南风,4级
2017-01-30 22:00,多云,-3,26,东南风,4级
2017-01-30 23:00,局部多云,-4,27,南风,5级
2017-01-31 00:00,晴天,-5,24,南风,4级
2017-01-31 01:00,局部多云,-5,26,南风,5级
2017-01-31 02:00,晴天,-5,29,南风,5级
2017-01-31 03:00,晴天,-5,31,南风,5级
2017-01-31 04:00,晴朗,-5,34,南风,5级
2017-01-31 05:00,晴朗,-5,36,南风,5级
2017-01-31 06:00,晴朗,-4,36,南风,5级
2017-01-31 07:00,晴朗,-4,35,南风,5级
2017-01-31 08:00,晴朗,-3,34,南风,5级
2017-01-31 09:00,晴朗,-2,30,南风,6级
2017-01-31 10:00,晴朗,0,26,南风,6级
2017-01-31 11:00,晴朗,2,21,西南风,7级
2017-01-31 12:00,晴朗,3,21,西南风,7级
2017-01-31 13:00,晴朗,4,20,西南风,6级
2017-01-31 14:00,晴朗,5,19,西南风,6级
2017-01-31 15:00,晴朗,5,22,西南风,5级
2017-01-31 16:00,晴朗,4,24,西南风,5级
2017-01-31 17:00,晴朗,4,27,西南风,3级
2017-01-31 18:00,局部多云,2,28,西南风,3级
2017-01-31 19:00,晴天,1,30,西南风,3级
2017-01-31 20:00,局部多云,-1,32,西南风,2级
2017-01-31 21:00,多云,-1,32,南风,2级
2017-01-31 22:00,局部多云,-1,33,南风,2级
2017-01-31 23:00,多云,-1,33,东南风,1级
2017-02-01 00:00,晴天,-1,42,西风,3级
2017-02-01 01:00,局部多云,-1,44,西风,3级
2017-02-01 02:00,晴朗,-1,47,西北风,2级
2017-02-01 03:00,晴朗,-1,45,西南风,3级
2017-02-01 04:00,晴朗,-2,43,东南风,4级
2017-02-01 05:00,晴朗,-2,41,东北风,5级
2017-02-01 06:00,晴朗,-2,39,东北风,5级
2017-02-01 07:00,晴朗,-2,37,东北风,5级
2017-02-01 08:00,晴朗,-2,35,东北风,5级
2017-02-01 09:00,晴朗,-1,35,东北风,6级
2017-02-01 10:00,晴朗,1,35,东风,7级
2017-02-01 11:00,晴朗,2,35,东风,8级
2017-02-01 12:00,晴朗,3,31,东风,7级
2017-02-01 13:00,晴朗,4,28,东北风,7级
2017-02-01 14:00,晴朗,5,24,东北风,7级
2017-02-01 15:00,晴朗,5,25,东北风,6级
2017-02-01 16:00,晴朗,5,26,东北风,6级
2017-02-01 17:00,晴朗,5,27,东北风,6级
2017-02-01 18:00,晴朗,3,30,东风,5级
2017-02-01 19:00,晴朗,2,34,东风,5级
2017-02-01 20:00,晴朗,0,37,东风,5级
2017-02-01 21:00,晴朗,0,39,东南风,5级
2017-02-01 22:00,晴朗,0,41,东南风,5级
2017-02-01 23:00,晴朗,-1,43,南风,4级
2017-02-02 00:00,晴朗,-1,54,南风,4级
2017-02-02 01:00,晴朗,-1,55,南风,4级
2017-02-02 02:00,晴朗,-1,56,南风,4级
2017-02-02 03:00,晴朗,-1,57,南风,5级
2017-02-02 04:00,晴朗,-1,57,南风,5级
2017-02-02 05:00,晴朗,-2,57,南风,5级
2017-02-02 06:00,晴朗,-2,56,南风,5级
2017-02-02 07:00,晴朗,-2,55,南风,5级
2017-02-02 08:00,晴朗,-2,53,南风,5级
2017-02-02 09:00,晴朗,1,45,南风,5级
2017-02-02 10:00,晴朗,3,38,南风,5级
2017-02-02 11:00,晴天,5,30,西南风,6级
2017-02-02 12:00,局部多云,6,28,西南风,6级
2017-02-02 13:00,晴天,7,25,西南风,6级
2017-02-02 14:00,局部多云,8,23,西南风,7级
2017-02-02 15:00,晴天,7,26,西南风,6级
2017-02-02 16:00,局部多云,6,29,西南风,5级
2017-02-02 17:00,晴朗,6,32,西南风,5级
2017-02-02 18:00,多云,4,34,南风,5级
2017-02-02 19:00,晴天,3,36,南风,5级
2017-02-02 20:00,多云,2,38,南风,5级
2017-02-02 21:00,多云,2,39,南风,5级
2017-02-02 22:00,多云,2,39,南风,5级
2017-02-02 23:00,多云,2,39,南风,5级
2017-02-03 00:00,局部多云,1,48,南风,5级
2017-02-03 01:00,局部多云,1,51,南风,5级
2017-02-03 02:00,局部多云,0,54,南风,5级
2017-02-03 03:00,局部多云,0,55,南风,5级
2017-02-03 04:00,局部多云,0,57,南风,5级
2017-02-03 05:00,局部多云,-1,58,南风,5级
2017-02-03 06:00,局部多云,0,57,南风,5级
2017-02-03 07:00,局部多云,0,55,南风,5级
2017-02-03 08:00,局部多云,1,54,南风,5级
2017-02-03 09:00,局部多云,3,50,南风,5级
2017-02-03 10:00,局部多云,5,47,南风,6级
2017-02-03 11:00,局部多云,7,43,南风,6级
2017-02-03 12:00,晴天,8,42,南风,6级
2017-02-03 13:00,局部多云,9,42,南风,6级
2017-02-03 14:00,晴天,10,41,南风,6级
2017-02-03 15:00,晴天,10,44,南风,6级
2017-02-03 16:00,晴天,10,47,西南风,5级
2017-02-03 17:00,晴天,9,49,西南风,5级
2017-02-03 18:00,晴天,8,53,南风,5级
2017-02-03 19:00,晴天,6,57,南风,5级
2017-02-03 20:00,晴天,4,61,南风,5级
2017-02-03 21:00,晴天,4,61,南风,6级
2017-02-03 22:00,晴天,4,61,南风,6级
2017-02-03 23:00,晴朗,3,62,南风,6级
2017-02-04 00:00,晴朗,2,71,南风,5级
2017-02-04 01:00,晴朗,2,75,南风,5级
2017-02-04 02:00,晴朗,1,79,南风,5级
2017-02-04 03:00,晴朗,1,81,南风,5级
2017-02-04 04:00,晴天,1,84,南风,5级
2017-02-04 05:00,晴天,0,86,南风,5级
2017-02-04 06:00,晴天,1,86,南风,5级
2017-02-04 07:00,晴朗,2,85,南风,5级
2017-02-04 08:00,晴朗,2,85,南风,5级
2017-02-04 09:00,晴朗,4,75,南风,5级
2017-02-04 10:00,晴朗,6,66,南风,5级
2017-02-04 11:00,晴朗,8,57,西南风,5级
2017-02-04 12:00,晴朗,9,53,西南风,5级
2017-02-04 13:00,晴朗,11,48,西南风,4级
2017-02-04 14:00,晴朗,12,44,西风,4级
2017-02-04 15:00,晴朗,11,46,西风,4级
2017-02-04 16:00,晴朗,11,49,西风,3级
2017-02-04 17:00,晴朗,11,51,西北风,3级
2017-02-04 18:00,晴朗,10,55,西南风,3级
2017-02-04 19:00,晴朗,9,60,东南风,4级
2017-02-04 20:00,晴朗,8,64,东北风,4级
2017-02-04 21:00,晴朗,6,66,东北风,4级
2017-02-04 22:00,晴朗,5,68,东北风,4级
2017-02-04 23:00,晴朗,3,71,东北风,5级
2017-02-05 00:00,晴朗,4,85,东南风,2级
2017-02-05 01:00,晴朗,4,86,西风,2级
2017-02-05 02:00,晴朗,3,87,北风,2级
2017-02-05 03:00,晴朗,3,87,西南风,3级
2017-02-05 04:00,晴朗,2,86,东南风,3级
2017-02-05 05:00,晴朗,1,86,北风,3级
2017-02-05 06:00,晴朗,2,84,北风,3级
2017-02-05 07:00,晴朗,2,81,北风,3级
2017-02-05 08:00,晴朗,3,79,北风,3级
2017-02-05 09:00,局部多云,4,63,北风,4级
2017-02-05 10:00,晴天,6,47,北风,5级
2017-02-05 11:00,局部多云,7,32,北风,5级
2017-02-05 12:00,局部多云,8,28,北风,5级
2017-02-05 13:00,局部多云,9,24,北风,6级
2017-02-05 14:00,局部多云,10,20,北风,6级
2017-02-05 15:00,晴天,9,22,北风,6级
2017-02-05 16:00,局部多云,9,23,北风,5级
2017-02-05 17:00,晴朗,8,25,东北风,5级
2017-02-05 18:00,局部多云,7,27,东北风,5级
2017-02-05 19:00,晴天,5,29,东北风,5级
2017-02-05 20:00,局部多云,4,31,东风,6级
2017-02-05 21:00,局部多云,3,32,东风,5级
2017-02-05 22:00,局部多云,2,32,东风,5级
2017-02-05 23:00,局部多云,1,33,东风,5级
2017-02-06 00:00,晴天,1,34,东风,5级
2017-02-06 01:00,晴天,1,34,东风,5级
2017-02-06 02:00,晴朗,2,32,东风,5级
2017-02-06 03:00,局部多云,0,33,东北风,5级
2017-02-06 04:00,晴天,0,33,东北风,5级
2017-02-06 05:00,晴朗,1,33,东北风,6级
2017-02-06 06:00,晴天,0,36,东北风,6级
2017-02-06 07:00,局部多云,0,40,东北风,7级
2017-02-06 08:00,晴天,-2,50,东风,7级
2017-02-06 09:00,晴天,1,41,东风,8级
2017-02-06 10:00,晴朗,2,37,东风,8级
2017-02-06 11:00,局部多云,4,35,东风,9级
2017-02-06 12:00,晴朗,5,30,东风,8级
2017-02-06 13:00,晴天,6,27,东风,8级
2017-02-06 14:00,阴天,6,26,东北风,9级
2017-02-06 15:00,局部多云,6,25,东北风,7级
2017-02-06 16:00,晴天,5,27,东风,7级
2017-02-06 17:00,晴朗,4,30,东北风,8级
2017-02-06 18:00,晴天,4,33,东风,7级
2017-02-06 19:00,局部多云,3,38,东风,6级
2017-02-06 20:00,晴天,0,46,东风,7级
2017-02-06 21:00,晴朗,1,45,东风,6级
2017-02-06 22:00,晴朗,1,47,东风,6级
2017-02-06 23:00,晴朗,-2,59,东风,6级
2017-02-07 00:00,晴天,-1,50,东风,6级
2017-02-07 01:00,晴天,-1,51,东北风,6级
2017-02-07 02:00,晴天,-1,51,东北风,6级
2017-02-07 03:00,局部多云,-1,53,东风,6级
2017-02-07 04:00,晴天,-1,54,东风,6级
2017-02-07 05:00,局部多云,-1,55,东风,6级
2017-02-07 06:00,晴天,-1,55,东风,6级
2017-02-07 07:00,局部多云,-1,54,东风,5级
2017-02-07 08:00,晴天,0,53,东风,5级
2017-02-07 09:00,晴天,1,47,东风,5级
2017-02-07 10:00,晴天,3,40,东风,5级
2017-02-07 11:00,晴天,5,34,东风,5级
2017-02-07 12:00,晴天,6,31,东风,5级
2017-02-07 13:00,晴朗,7,28,东风,5级
2017-02-07 14:00,晴朗,8,24,东北风,5级
2017-02-07 15:00,晴天,7,26,东北风,5级
2017-02-07 16:00,晴天,7,27,东北风,5级
2017-02-07 17:00,晴天,7,28,东北风,6级
2017-02-07 18:00,晴天,6,33,东北风,6级
2017-02-07 19:00,晴天,5,38,东风,6级
2017-02-07 20:00,晴天,5,42,东风,5级
2017-02-07 21:00,局部多云,3,45,东风,5级
2017-02-07 22:00,晴天,2,47,东风,5级
2017-02-07 23:00,局部多云,1,49,东风,5级
2017-02-08 00:00,阴天,1,43,东北风,5级
2017-02-08 01:00,局部多云,0,44,东北风,5级
2017-02-08 02:00,阴天,-1,46,东北风,5级
2017-02-08 03:00,阴天,-1,46,东北风,4级
2017-02-08 04:00,阴天,-1,46,东北风,4级
2017-02-08 05:00,阴天,-1,46,东北风,4级
2017-02-08 06:00,阴天,-1,45,东北风,4级
2017-02-08 07:00,阴天,0,44,东北风,5级
2017-02-08 08:00,阴天,0,44,东北风,5级
2017-02-08 09:00,阴天,1,38,北风,6级
2017-02-08 10:00,阴天,2,33,北风,6级
2017-02-08 11:00,阴天,3,28,北风,7级
2017-02-08 12:00,局部多云,4,29,东南风,8级
2017-02-08 13:00,阴天,4,29,西南风,8级
2017-02-08 14:00,局部多云,5,29,北风,9级
2017-02-08 15:00,晴天,4,28,西南风,9级
2017-02-08 16:00,局部多云,3,26,东南风,9级
2017-02-08 17:00,晴朗,3,24,北风,9级
2017-02-08 18:00,晴朗,2,26,北风,8级
2017-02-08 19:00,晴朗,1,28,北风,7级
2017-02-08 20:00,晴朗,0,31,北风,6级
2017-02-08 21:00,晴朗,-1,30,北风,6级
2017-02-08 22:00,晴朗,-1,30,北风,5级
2017-02-08 23:00,晴朗,-1,29,北风,5级
2017-02-09 00:00,晴天,-3,35,东南风,5级
2017-02-09 01:00,晴天,-4,38,西南风,5级
2017-02-09 02:00,晴天,-4,40,北风,5级
2017-02-09 03:00,晴天,-5,39,北风,4级
2017-02-09 04:00,晴天,-5,39,北风,4级
2017-02-09 05:00,晴朗,-5,38,北风,4级
2017-02-09 06:00,晴朗,-4,36,西北风,4级
2017-02-09 07:00,晴朗,-3,35,西北风,4级
2017-02-09 08:00,晴朗,-2,33,西北风,4级
2017-02-09 09:00,晴朗,-1,30,西北风,5级
2017-02-09 10:00,晴朗,0,26,西北风,6级
2017-02-09 11:00,晴朗,1,23,西北风,7级
2017-02-09 12:00,晴朗,2,21,西北风,7级
2017-02-09 13:00,晴朗,2,19,西北风,8级
2017-02-09 14:00,晴朗,3,17,西北风,9级
2017-02-09 15:00,晴朗,3,16,西北风,8级
2017-02-09 16:00,晴朗,2,15,西北风,7级
2017-02-09 17:00,晴朗,2,15,北风,7级
2017-02-09 18:00,晴朗,1,17,西南风,6级
2017-02-09 19:00,晴朗,0,20,东南风,5级
2017-02-09 20:00,晴朗,-1,23,北风,4级
2017-02-09 21:00,晴朗,-1,23,东风,4级
2017-02-09 22:00,晴朗,-2,24,西南风,4级
2017-02-09 23:00,晴朗,-2,24,西北风,5级
2017-02-10 00:00,晴朗,-2,23,西南风,4级
2017-02-10 01:00,晴朗,-3,25,东风,4级
2017-02-10 02:00,晴朗,-3,27,北风,4级
2017-02-10 03:00,晴朗,-4,28,北风,4级
2017-02-10 04:00,晴朗,-4,30,东北风,4级
2017-02-10 05:00,晴朗,-5,32,东北风,4级
2017-02-10 06:00,晴朗,-4,31,东南风,4级
2017-02-10 07:00,晴朗,-3,30,西南风,3级
2017-02-10 08:00,晴朗,-2,29,西北风,2级
2017-02-10 09:00,晴朗,-1,26,西北风,5级
2017-02-10 10:00,晴朗,0,22,北风,6级
2017-02-10 11:00,晴朗,1,18,北风,8级
2017-02-10 12:00,晴朗,2,16,北风,8级
2017-02-10 13:00,晴朗,2,15,北风,9级
2017-02-10 14:00,晴朗,3,13,北风,9级
2017-02-10 15:00,晴朗,3,14,北风,8级
2017-02-10 16:00,晴朗,3,15,北风,7级
2017-02-10 17:00,晴朗,3,16,北风,6级
2017-02-10 18:00,晴朗,2,19,西风,5级
2017-02-10 19:00,晴朗,1,21,南风,5级
2017-02-10 20:00,晴朗,0,24,东风,4级
2017-02-10 21:00,晴朗,-1,24,东风,3级
2017-02-10 22:00,晴朗,-1,23,东南风,3级
2017-02-10 23:00,晴朗,-1,23,南风,3级
2017-02-11 00:00,晴朗,-1,22,南风,4级
2017-02-11 01:00,晴朗,-2,22,西南风,4级
2017-02-11 02:00,晴朗,-3,22,西南风,5级
2017-02-11 03:00,晴朗,-3,22,西南风,4级
2017-02-11 04:00,晴朗,-2,22,西南风,4级
2017-02-11 05:00,晴朗,-2,23,西南风,3级
2017-02-11 06:00,晴朗,-1,22,西南风,3级
2017-02-11 07:00,晴朗,-1,22,西南风,2级
2017-02-11 08:00,晴朗,0,21,西南风,2级
2017-02-11 09:00,晴朗,3,18,西风,2级
2017-02-11 10:00,晴朗,5,16,西风,2级
2017-02-11 11:00,晴朗,8,13,西风,3级
2017-02-11 12:00,晴朗,9,13,西风,3级
2017-02-11 13:00,晴朗,9,13,西风,4级
2017-02-11 14:00,晴朗,10,13,西风,4级
2017-02-11 15:00,晴朗,10,15,西北风,3级
2017-02-11 16:00,晴朗,10,18,西北风,3级
2017-02-11 17:00,晴朗,10,20,西北风,2级
2017-02-11 18:00,晴朗,9,21,西风,2级
2017-02-11 19:00,晴朗,9,22,南风,3级
2017-02-11 20:00,晴朗,8,23,东南风,4级
2017-02-11 21:00,晴朗,7,23,东南风,4级
2017-02-11 22:00,晴朗,5,23,东南风,4级
2017-02-11 23:00,晴朗,4,24,南风,4级
2017-02-12 00:00,晴朗,5,26,南风,4级
2017-02-12 01:00,晴朗,4,27,南风,4级
2017-02-12 02:00,晴朗,2,27,南风,4级
2017-02-12 03:00,晴朗,2,28,南风,5级
2017-02-12 04:00,晴朗,2,28,南风,5级
2017-02-12 05:00,晴朗,2,29,南风,5级
2017-02-12 06:00,晴朗,2,29,南风,5级
2017-02-12 07:00,晴朗,2,30,南风,5级
2017-02-12 08:00,晴朗,3,30,南风,5级
2017-02-12 09:00,晴朗,6,27,南风,5级
2017-02-12 10:00,晴朗,8,23,南风,5级
2017-02-12 11:00,晴朗,11,19,南风,5级
2017-02-12 12:00,晴朗,12,19,南风,6级
2017-02-12 13:00,晴朗,13,18,西南风,7级
2017-02-12 14:00,晴朗,14,18,西南风,7级
2017-02-12 15:00,晴朗,13,21,西南风,7级
2017-02-12 16:00,晴朗,13,24,西南风,6级
2017-02-12 17:00,晴朗,13,27,西南风,5级
2017-02-12 18:00,晴朗,12,31,西南风,5级
2017-02-12 19:00,晴朗,11,34,南风,5级
2017-02-12 20:00,晴朗,9,38,南风,5级
2017-02-12 21:00,晴朗,8,40,西南风,5级
2017-02-12 22:00,晴朗,7,42,西南风,4级
2017-02-12 23:00,晴朗,6,44,西南风,3级
2017-02-13 00:00,晴朗,6,50,南风,6级
